Libéllé Département;Nom Famille;Code Produit;Code Coloris;Nom Produit;E-COMMERCE AXE 1;E-COMMERCE AXE 2;E-COMMERCE AXE 3;E-COMMERCE AXE 4;Marque;Theme;Libellé Court
TOSCANE;AUTRES ACCESSOIRES;75709001;64;POCHETTE TIGRE;;;;;T TOSCANE;;Pochette tigre
TOSCANE;CEINTURES;75710004;04;ELASTIKLIN;;;;;TOSCANE;;Ceinture élastiquée lin
TOSCANE;BIJOUX;75720001;90;RDC LIMA;;;;;TOSCANE;;ras du cou
TOSCANE;VESTE;75870001;46;SKAI QUILT;Longueur normale;Manches longues;Sans col;Fermeture zippée;TOSCANE;LIMA;Veste
TOSCANE;VESTE ETE;75899002;03;ENDUIT;;;;;T TOSCANE;MAHARADJAH;VESTE LIN ENDUIT 
TOSCANE;VESTE ETE;75899002;20;ENDUIT;;;;;T TOSCANE;MAHARADJAH;VESTE LIN ENDUIT 
TOSCANE;ROBE ETE;75030008;13;*LATIKA;Longueur normale;Manches bretelles;Col rond;;TOSCANE;TAJ MAHAL;Robe bicolore
TOSCANE;TS BASIQUES;75090003;10;*CLAUDUS;;;;;TOSCANE;ESSE;Tshirt détail clou
TOSCANE;TS BASIQUES;75090003;33;*CLAUDUS;;;;;TOSCANE;ESSE;Tshirt détail clou
TOSCANE;TS BASIQUES;75090008;34;*BENDIX;;;;;TOSCANE;ESSE;Tshirt loose
TOSCANE;TS BASIQUES;75090015;10;LINY;;;;;TOSCANE;ESSE;T-SHIRT BASIQUE FROISSÉ
TOSCANE;T SHIRT ML;75110018;10;CAPUCINE;Longueur normale;Manches 3/4;Col rond;;TOSCANE;AZTEQUE;T-SHIRT DESSIN AZTEQUE
TOSCANE;T SHIRT ML;75110026;90;COLOQUINTE;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;GEO-FLORAL;TUNIQUE MULTICOLORE
TOSCANE;CARDIGAN;75150013;26; GENIE;Longueur normale;Manches 3/4;Col rond;;TOSCANE;SAHARA;Gilet impression fleur
TOSCANE;CHEMISE ETE;75230009;44;CHIPPYAQUA;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;AQUA VERDE;Tunique imprimée
TOSCANE;CHEMISE ETE;75230017;03;PRECIEUX;Longueur normale;Manches 3/4;Col rond;;TOSCANE;MAHARADJAH;Tunique brodée perles
TOSCANE;CHEMISE ETE;75230052;67;*HEDLIMA;Longueur normale;Manches 3/4;Col rond;;TOSCANE;LIMA;Top avec clous
TOSCANE;CHEMISE ETE;75239001;67;*ALEXLIMATEST;Longueur normale;Manches 3/4;Col rond;;T TOSCANE;LIMA;Top col sequins
TOSCANE;PANTALON;75410014;33;PL JEANCO SE;Longueur longue;Uni;;;TOSCANE;EPICES;Jean sequins
TOSCANE;PANTALON;75410015;40;DROIT STONE;Longueur longue;Uni;;;TOSCANE;AQUA VERDE;Jean droit
TOSCANE;PANTALON;75410029;12;LEGSTRASS;Longueur 7/8;Uni;;;TOSCANE;TAJ MAHAL;Leggins strass
TOSCANE;PANTALON;75410030;12;*PL CIGALJACK;Longueur longue;Uni;;;TOSCANE;TAJ MAHAL;Pantalon jacquard 
TOSCANE;BIJOUX;75729002;34;RDC TUB METAL;;;;;T TOSCANE;;Ras du cou
TOSCANE;FOULARDS;75730005;46;BIJOU MEDAIL;;;;;TOSCANE;;Foulard médaillon
TOSCANE;ROBE ETE;75030001;10;EMILIE;Longueur normale;Manches bretelles;Col rond;;TOSCANE;ELEGANCE;ROBE IMPRIMÉ GÉOMÉTRIQUE
TOSCANE;T SHIRT ML;75110006;41;RUCHETPAUL;Longueur normale;Manches 3/4;Col rond;;TOSCANE;BLUE STORY;T-SHIRT BOULE RUCHET
TOSCANE;CHEMISE ETE;75230001;67;TUNBRODLIM;;Manches 3/4;Col rond;;TOSCANE;LIMA;Tunique broderie colorée
TOSCANE;IMPER;75600002;12;RITA;Longueur sous-fesse;Manches longues;Col large;;TOSCANE;;Imper Détail Fronces
TOSCANE;FOULARDS;75730013;46;PLUME;;;;;TOSCANE;;FOULARD IMPRIME
TOSCANE;VESTE ETE;75890001;23;SAHARI;Longueur longue;Manches longues;Col boule;Fermeture boutonnée;TOSCANE;SUNSHINE;Veste saharienne
TOSCANE;VESTE ETE;75899001;46;SKAI FLUIDE;Longueur normale;Manches longues;Col châle;Sans fermeture;T TOSCANE;BLUE STORY;Veste skai fluide
TOSCANE;T SHIRT ML;75110007;64;BOUTON;Longueur normale;Manches 3/4;Col rond;;TOSCANE;GEO-FLORAL;T-SHIRT COTON MULTICOLORE
TOSCANE;CHEMISE ;75210024;10;TUNAZTEC;Longueur tunique;Sans manche;Col rond;;TOSCANE;AZTEQUE;Tunique Clou Asteque
TOSCANE;PANTALON;75410013;40;TREG RSP STONE;Longueur cheville;Uni;;;TOSCANE;AQUA VERDE;Tregging stone
TOSCANE;PANTALON;75410019;41;LEGGINS PERL;Longueur 7/8;Uni;;;TOSCANE;BLUE STORY;Legging perles
TOSCANE;PANTALON;75410020;10;LEGGINS BASIC;Longueur longue;Uni;;;TOSCANE;GEO-FLORAL;Legging basic
TOSCANE;PANTALON;75410023;26;NEW QUADRI;Longueur 7/8;Fantaisie;;;TOSCANE;SAHARA;Pantacourt
TOSCANE;PANTALON ETE;75430013;33;LEGSKAI FLUI;Longueur cheville;Uni;;;TOSCANE;EPICES;Leggins skai
TOSCANE;T SHIRT ML;75110036;26;CHAUD;Longueur normale;Manches 3/4;Col rond;;TOSCANE;SAHARA;T-SHIRT COTON MAILLE
TOSCANE;CEINTURES;75710002;41;LAZER ELAS;;;;;TOSCANE;;Ceinture élastiquée
TOSCANE;FOULARDS;75730005;83;BIJOU MEDAIL;;;;;TOSCANE;;Foulard médaillon
TOSCANE;BIJOUX;75720006;90;CHAINE ML FLUO;;;;;TOSCANE;;Sautoir
TOSCANE;BIJOUX;75720011;14;MEDAILLES;;;;;TOSCANE;;Sautoir médailles
TOSCANE;FOULARDS;75730001;26;BASIC FROISSE;;;;;TOSCANE;;Foulard uni
TOSCANE;FOULARDS;75730004;42;CHECHE FRANG;;;;;TOSCANE;;Foulard frange
TOSCANE;ROBE ETE;75030007;10;DAIM;Longueur normale;Manches bretelles;Col rond;;TOSCANE;AZTEQUE;ROBE 3TROUS DAIM
TOSCANE;T SHIRT ML;75110002;10;ROSA2;Longueur normale;Manches 3/4;Col rond;;TOSCANE;AZTEQUE;T-SHIRT PLIS IMPRIMÉ
TOSCANE;T SHIRT ML;75110008;10;MISTIK;Longueur normale;Manches 3/4;Col rond;;TOSCANE;ELEGANCE;T-SHIRT BOULE IMPRIMÉ
TOSCANE;T SHIRT ML;75110029;10;HIPGEO;Longueur normale;Manches 3/4;Col rond;;TOSCANE;GEO-FLORAL;T-SHIRT COTON RAYURES
TOSCANE;T SHIRT MC;75130038;10;BELLADONE;Longueur normale;Manches courtes;Col rond;;TOSCANE;ELEGANCE;T-SHIRT BOULE FANTAISIE
TOSCANE;T SHIRT MC;75130040;26;TUNBASILICO;Longueur tunique;Manches bretelles;Col rond;;TOSCANE;SAHARA;TUNIQUE A POINTE
TOSCANE;T SHIRT MC;75130057;23;*JESSICA;Longueur tunique;Manches courtes;Col rond;;TOSCANE;SUNSHINE;Tunique col en bois
TOSCANE;CARDIGAN;75150003;03;GILETAZTEK;Longueur mi-longue;;Gilet ouvert;;TOSCANE;AZTEQUE;Gilet Jacquard dos
TOSCANE;CHEMISE ;75210002;12;*CLARATAJ;Longueur tunique;Manches 3/4;Col tunisien;;TOSCANE;TAJ MAHAL;Tunique bicolore
TOSCANE;CHEMISE ETE;75230023;23;PLITSUN;Longueur tunique;Manches 3/4;Col mao;;TOSCANE;SUNSHINE;Chemise plis Paillettes
TOSCANE;CHEMISE ETE;75230026;80;CAROSUN;Longueur tunique;Manches courtes;Col rond;;TOSCANE;SUNSHINE;Tunique manches courtes imprimée
TOSCANE;CHEMISE ETE;75230032;03;CROKJUNGLE;Longueur tunique;Manches courtes;Col rond;;TOSCANE;JUNGLE;Tunique imprimée croquet
TOSCANE;CHEMISE ETE;75230064;41;STELLINA;Longueur tunique;Manches 3/4;Col mao;;TOSCANE;FOLK CROISIERE;Tunique 3 en 1 bas dentelle + écharpe
TOSCANE;CHEMISE ETE;75230065;80;BELINDASUN;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;SUNSHINE;Tunique yoryou lien plûmes
TOSCANE;PANTALON;75410001;41;PAGASTIQUE;Longueur cheville;Uni;;;TOSCANE;FOLK CROISIERE;Pantalon stretch
TOSCANE;PANTALON;75410017;46;*ALOUMA;Longueur courte;Uni;;;TOSCANE;BLUE STORY;Pantacourt confort
TOSCANE;PANTALON;75410018;10;PL PEACH;Longueur longue;Uni;;;TOSCANE;ELEGANCE;Pantalon fluide
TOSCANE;PANTALON ETE;75430005;12;PL DB ANNEAU;Longueur longue;Uni;;;TOSCANE;TAJ MAHAL;Pantalon en lin
TOSCANE;PANTALON ETE;75430008;56;*ALOUMA;Longueur courte;Uni;;;TOSCANE;EPICES;Pantacourt confort
TOSCANE;PANTALON ETE;75430010;10;FROISSE;Longueur 7/8;Uni;;;TOSCANE;GEO-FLORAL;Pantacourt froissé
TOSCANE;CEINTURES;75710006;01;LASER FEUILLE;;;;;TOSCANE;;CEINTURE ELASTIQUÉE
TOSCANE;VESTE ETE;75890005;26;SKAI FLUIDE;Longueur normale;Manches longues;Col châle;Sans fermeture;TOSCANE;SAHARA;veste simili cuir
TOSCANE;TS BASIQUES;75090014;10;*BAZIL;;;;;TOSCANE;ESSE;TSHIRT DENTELLE
TOSCANE;T SHIRT MC;75130007;32;HIBOU;Longueur normale;Manches courtes;Col rond;;TOSCANE;EPICES;T-SHIRT HIBOU
TOSCANE;T SHIRT MC;75130018;72;RUBIS;Longueur normale;Manches courtes;Col rond;;TOSCANE;LIMA;T-SHIRT BOULE SMOCK
TOSCANE;T SHIRT MC;75130028;92;SHINY;Longueur normale;Manches courtes;Col rond;;TOSCANE;MAHARADJAH;T-SHIRT BANDES SEQUINS
TOSCANE;T SHIRT MC;75130052;34;VOLANT;Longueur normale;Manches courtes;Col rond;;TOSCANE;AQUA VERDE;T-SHIRT MINI VOLANTS
TOSCANE;CHEMISE ETE;75230016;01;MARJORY;Longueur normale;Manches 3/4;Col tunisien;;TOSCANE;BLUE STORY;Blouse empiècement brodé
TOSCANE;PANTALON;75410003;23;NEW PAGA PRE;Longueur 7/8;Uni;;;TOSCANE;SAHARA;Pantacourt 
TOSCANE;PANTALON ETE;75430007;33;*BLOUMA;Longueur courte;Uni;;;TOSCANE;EPICES;Pantacourt confort
TOSCANE;PANTALON ETE;75430010;41;FROISSE;Longueur 7/8;Uni;;;TOSCANE;FOLK CROISIERE;Pantacourt froissé
TOSCANE;PANTALON ETE;75430015;20;ENDUIT;;;;;TOSCANE;MAHARADJAH;PANTALON UNI LIN ENDUIT
TOSCANE;IMPER;75600001;26;FRAN;Longueur sous-fesse;Manches longues;Col large;;TOSCANE;;Imper détail smock
TOSCANE;CEINTURES;75710001;10;ELASBIJOU;;;;;TOSCANE;;Ceinture élastiquée
TOSCANE;VESTE ETE;75890002;33;SAHARA CLOUS;Longueur longue;Manches courtes;Col chemise;Fermeture boutonnée;TOSCANE;EPICES;Veste saharienne clous
TOSCANE;TS BASIQUES;75090009;41;*STRASSI;;;;;TOSCANE;ESSE;Tshirt  strass
TOSCANE;T SHIRT MC;75130055;10;VLADA;Longueur tunique;Manches courtes;Col rond;;TOSCANE;ELEGANCE;T-SHIRT 2EN1 BICOLORE
TOSCANE;JUPE ETE;75330001;10;VOILE PLISSEE;Longueur 3/4;;;;TOSCANE;ELEGANCE;Jupe plissée
TOSCANE;PANTALON;75410001;26;PAGASTIQUE;Longueur cheville;Uni;;;TOSCANE;SAHARA;Pantalon stretch
TOSCANE;PANTALON;75410021;10;BELO;Longueur cheville;Uni;;;TOSCANE;ELEGANCE;Pantalon ville
TOSCANE;BIJOUX;75720024;68;POUPEE;;;;;TOSCANE;;Sautoir poupée
TOSCANE;FOULARDS;75730002;42;IKAT;;;;;TOSCANE;;Foulard ikat
TOSCANE;ROBE ETE;75030004;10;PANEL;Longueur normale;Manches courtes;Col rond;;TOSCANE;AZTEQUE;ROBE PLIS COL
TOSCANE;T SHIRT ML;75110012;13;TIGER;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;TAJ MAHAL;T-SHIRT TIGRE ARGENT
TOSCANE;T SHIRT MC;75130047;26;GALIAS;Longueur normale;Manches courtes;Col rond;;TOSCANE;SAHARA;T-SHIRT COTON RAYURES
TOSCANE;PANTALON;75410005;42;TREG COLOR;Longueur cheville;Uni;;;TOSCANE;BLUE STORY;Tregging jean
TOSCANE;FOULARDS;75730016;03;GAZE SEQUINS;;;;;TOSCANE;;ETOLE BRODERIES ET SEQUINS
TOSCANE;AUTRES ACCESSOIRES;75700002;42;BRACELET ROSE BLEU;;;;;TOSCANE;;Bracelet
TOSCANE;ROBE ETE;75030003;23;*RUBIS;Longueur normale;Manches bretelles;Col rond;;TOSCANE;ELEGANCE;Robe volants dentelle
TOSCANE;ROBE ETE;75039002;26;DAIM;Longueur normale;Manches bretelles;Col rond;;T TOSCANE;SAHARA;ROBE 3TROUS DAIM
TOSCANE;TS BASIQUES;75090002;10;*BARNABE;;;;;TOSCANE;ESSE;Tshirt long
TOSCANE;T SHIRT ML;75110010;04;DEEPROSA;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;ELEGANCE;T-SHIRT SÉRIGRAPHIE ROSES
TOSCANE;T SHIRT ML;75110028;90;TIMA;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;GEO-FLORAL;TUNIQUE VOLANT IMPRIMÉ
TOSCANE;T SHIRT MC;75130030;50;HAROLD;Longueur tunique;Manches bretelles;Col rond;;TOSCANE;BLUE STORY;TUNIQUE IMPRIMÉE FROISSÉE
TOSCANE;T SHIRT MC;75130031;66;AZUL;Longueur normale;Manches courtes;Col rond;;TOSCANE;JUNGLE;T-SHIRT BOULE MULTICOLORE
TOSCANE;CHEMISE ;75210005;61;*PAULROUGE;Longueur normale;Manches 3/4;Col chemise;;TOSCANE;LIMA;Chemise à carreaux
TOSCANE;CHEMISE ;75210013;10;TUNKATGEO;Longueur tunique;Sans manche;Col rond;;TOSCANE;GEO-FLORAL;Tunique sans manches imprimée
TOSCANE;CHEMISE ;75210014;10;TWINGEO;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;GEO-FLORAL;TOP 2EN1 YORYOU
TOSCANE;CHEMISE ;75210016;80;LOVEGEO;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;GEO-FLORAL;Tunique boutonnée fibranne
TOSCANE;CHEMISE ;75210021;12;BELINDAMAHAL;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;TAJ MAHAL;Tunique imprimé tresse
TOSCANE;CHEMISE ;75219001;41;*CLATESTCROIS;Longueur tunique;Manches 3/4;Col tunisien;;T TOSCANE;FOLK CROISIERE;Tunique imprimée
TOSCANE;CHEMISE ETE;75230012;26;TUNPLISS;Longueur tunique;Sans manche;Col rond;;TOSCANE;MAHARADJAH;Tunique plastron perlé
TOSCANE;CHEMISE ETE;75230024;37;PLITSJUNGLE;Longueur tunique;Manches 3/4;Col mao;;TOSCANE;JUNGLE;Chemise plis Paillettes
TOSCANE;CHEMISE ETE;75230035;34;LUCINDA;Longueur tunique;Sans manche;Col rond;;TOSCANE;AQUA VERDE;Tunique imprimée
TOSCANE;CHEMISE ETE;75230042;50;*CLARABLUE;Longueur tunique;Manches 3/4;Col tunisien;;TOSCANE;BLUE STORY;Tunique imprimée
TOSCANE;CHEMISE ETE;75230051;10;*CHARMANTE;Longueur normale;Manches 3/4;Col rond;;TOSCANE;ELEGANCE;Top noir beige
TOSCANE;CHEMISE ETE;75230062;34;COQUINAQUA;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;AQUA VERDE;Tunique chiffon smockée
TOSCANE;CHEMISE ETE;75239002;42;*PAULIMATEST;Longueur normale;Manches longues;Col chemise;;T TOSCANE;LIMA;Chemise imprimée
TOSCANE;PANTALON;75410009;10;PUSH UP COLO;Longueur longue;Uni;;;TOSCANE;AZTEQUE;Pantalon skinny
TOSCANE;PANTALON;75410036;40;JEGGINS STONE;Longueur longue;Uni;;;TOSCANE;AQUA VERDE;Jeggins stone
TOSCANE;PANTALON ETE;75430003;23;PC FRONCE;Longueur 7/8;Uni;;;TOSCANE;SUNSHINE;Pantacourt en lin
TOSCANE;PANTALON ETE;75430006;33;PC SAHARACLO;Longueur 7/8;Uni;;;TOSCANE;EPICES;Pantacourt lin
TOSCANE;AUTRES ACCESSOIRES;75700010;14;PC CLEF;;;;;TOSCANE;;PORTE CLÉS CLEF
TOSCANE;CEINTURES;75710003;10;TRESSEE;;;;;TOSCANE;;Ceinture tressée
TOSCANE;FOULARDS;75730009;34;IKAT CLARTE;;;;;TOSCANE;;Foulard ikat
TOSCANE;VESTE ETE;75890003;10;*NEW VENUS;Longueur courte;Manches 3/4;Sans col;Fermeture agrafe;TOSCANE;COUTURE;Boléro 
TOSCANE;VESTE ETE;75890008;33;SKAIFLUIDPER;Longueur normale;Manches longues;Sans col;Sans fermeture;TOSCANE;EPICES;Veste perforée
TOSCANE;ROBE ETE;75039004;10;MELBATEST;Longueur normale;Manches bretelles;Col rond;;T TOSCANE;ELEGANCE;ROBE CRYSTAL IMPRIMÉE
TOSCANE;T SHIRT MC;75130033;34;RUCHETPAUL;Longueur normale;Manches courtes;Col rond;;TOSCANE;AQUA VERDE;T-SHIRT BOULE RUCHET
TOSCANE;CARDIGAN;75150002;12;POP;Longueur normale;Manches 3/4;;;TOSCANE;TAJ MAHAL;Gilet maille chinée
TOSCANE;CARDIGAN;75150005;10;BOA;Longueur mi-longue;;;;TOSCANE;AZTEQUE;Gilet zippé Fantaisie
TOSCANE;CHEMISE ETE;75230007;44;VANESSAQUA;;Manches 3/4;Col rond;;TOSCANE;AQUA VERDE;Tunique imprimée
TOSCANE;CHEMISE ETE;75230019;42;*CLARALIMA;Longueur tunique;Manches 3/4;Col tunisien;;TOSCANE;LIMA;Tunique multicolore
TOSCANE;CHEMISE ETE;75230031;80;CAROSUN;Longueur tunique;Manches courtes;Col rond;;TOSCANE;SUNSHINE;Tunique manches courtes imprimée
TOSCANE;PANTALON;75410003;33;NEW PAGA PRE;Longueur 7/8;Uni;;;TOSCANE;EPICES;Pantacourt 
TOSCANE;PANTALON;75410005;10;TREG COLOR;Longueur cheville;Uni;;;TOSCANE;AZTEQUE;Tregging jean
TOSCANE;PANTALON;75410008;40;PUSHUP ST GR;Longueur longue;Uni;;;TOSCANE;FOLK CROISIERE;Pantalon skinny
TOSCANE;PANTALON ETE;75430011;67;PC COTON IKAT;Longueur 7/8;Uni;;;TOSCANE;LIMA;Pantacourt
TOSCANE;ROBE ETE;75030002;63;*NEWVENUS;Longueur normale;Manches bretelles;Col rond;;TOSCANE;COUTURE;Robe à volants
TOSCANE;T SHIRT MC;75130003;10;CODE BARRE;Longueur tunique;Manches courtes;Col rond;;TOSCANE;GEO-FLORAL;T-SHIRT CODE BARRE
TOSCANE;T SHIRT MC;75130012;50;YORK;Longueur normale;Manches courtes;Col rond;;TOSCANE;BLUE STORY;T-SHIRT SERIGRAPHIE
TOSCANE;T SHIRT MC;75130019;02;FRISEA;Longueur normale;Manches 3/4;Col rond;;TOSCANE;TAJ MAHAL;T-SHIRT DENTELLE DOUBLÉ
TOSCANE;CHEMISE ETE;75230020;41;*CLARASIERE;Longueur tunique;Manches 3/4;Col tunisien;;TOSCANE;FOLK CROISIERE;Tunique palme Bicolore
TOSCANE;CHEMISE ETE;75230041;34;*CLARAVERDE;Longueur tunique;Manches 3/4;Col tunisien;;TOSCANE;AQUA VERDE;Tunique imprimée
TOSCANE;AUTRES ACCESSOIRES;75700001;90;BRACELET MEX;;;;;TOSCANE;;Bracelet
TOSCANE;VESTE;75870003;40;JEAN IKAT;Longueur normale;Manches longues;Sans col;Fermeture boutonnée;TOSCANE;AQUA VERDE;Veste en jean
TOSCANE;VESTE ETE;75890006;33;ENDUIT;;;;;TOSCANE;EPICES;VESTE LIN ENDUIT
TOSCANE;TS BASIQUES;75090013;03;BARNABI;;;;;TOSCANE;ESSE;T-SHIRT LONG BASIQUE
TOSCANE;T SHIRT MC;75130025;68;RAYE;Longueur normale;Manches courtes;Col rond;;TOSCANE;AZTEQUE;T-SHIRT RAYÉ
TOSCANE;CHEMISE ETE;75230057;82;BELINARA;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;SAHARA;Tunique tressée imprimée
TOSCANE;PANTALON;75410012;40;SLIM BRUT;Longueur longue;Uni;;;TOSCANE;LIMA;Jean slim
TOSCANE;BIJOUX;75720031;14;TIGRE RELIEF;;;;;TOSCANE;;SAUTOIR TIGRE
TOSCANE;FOULARDS;75730011;83;AILE STRASS;;;;;TOSCANE;;Foulard aile d'ange
TOSCANE;T SHIRT MC;75139001;36;VOLANT;Longueur normale;Manches courtes;Col rond;;T TOSCANE;AQUA VERDE;T-SHIRT MINI VOLANTS
TOSCANE;CARDIGAN;75150010;26;ZEUS;Longueur normale;Manches 3/4;Col rond;;TOSCANE;SAHARA;Gilet Ajouré Latour
TOSCANE;CHEMISE ETE;75230038;50;COQUINE;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;BLUE STORY;Tunique yoryou 
TOSCANE;CHEMISE ETE;75230049;34;*SORAYA;Longueur normale;Manches 3/4;Col tunisien;;TOSCANE;AQUA VERDE;Top imprimé
TOSCANE;BIJOUX;75720003;14;RDC 2 ANNEAUX;;;;;TOSCANE;;Ras du cou 2 anneaux
TOSCANE;BIJOUX;75720002;14;RDC MULT ROC;;;;;TOSCANE;;Ras du cou
TOSCANE;FOULARDS;75730006;01;BIJOU GOUTTE;;;;;TOSCANE;;Foulard goutte
TOSCANE;FOULARDS;75730008;64;LEO FLUO;;;;;TOSCANE;;Foulard
TOSCANE;ROBE ETE;75030002;10;*NEWVENUS;Longueur normale;Manches bretelles;Col rond;;TOSCANE;COUTURE;Robe à volants
TOSCANE;T SHIRT ML;75110024;10;DELILA;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;AZTEQUE;TUNIQUE RÉSILLE CLOUS
TOSCANE;T SHIRT ML;75110025;46;GALIABLUE;Longueur normale;Manches 3/4;Col rond;;TOSCANE;BLUE STORY;T-SHIRT COTON RAYURES
TOSCANE;T SHIRT MC;75130008;13;TUNAMPLE;Longueur tunique;Manches courtes;Col V;;TOSCANE;TAJ MAHAL;TUNIQUE AMPLE
TOSCANE;T SHIRT MC;75130034;41;TIKI;Longueur normale;Manches courtes;Col rond;;TOSCANE;FOLK CROISIERE;T-SHIRT 2EN1 DENTELLE
TOSCANE;T SHIRT MC;75130036;04;CHIC;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;SAHARA;T-SHIRT SÉRIGRAPHIE LETTRES
TOSCANE;CHEMISE ETE;75230003;12;TUNBRODTAJ;;Manches 3/4;Col rond;;TOSCANE;TAJ MAHAL;Tunique Voile de coton
TOSCANE;CHEMISE ETE;75230054;01;PIONNIER;Longueur tunique;Manches 3/4;Col rond;;TOSCANE;BLUE STORY;Tunique détails dentelle
TOSCANE;CHEMISE ETE;75230068;81;*KATEPICES;Longueur tunique;Manches bretelles;Col rond;;TOSCANE;EPICES;Tunique collier bois
TOSCANE;JUPE ETE;75330003;10;*VAGYTEX;Longueur 3/4;;;;TOSCANE;GEO-FLORAL;Jupe à volant 
TOSCANE;PANTALON;75410022;10;TENDER;Longueur 7/8;Uni;;;TOSCANE;GEO-FLORAL;Pantacourt fluide
TOSCANE;PANTALON;75410024;10;PEACH COLOR;Longueur longue;Fantaisie;;;TOSCANE;GEO-FLORAL;Pantalon fluide
TOSCANE;PANTALON;75410028;33;PL COTON BRODE;Longueur longue;Uni;;;TOSCANE;EPICES;Pantalon brodé
TOSCANE;PANTALON;75410035;26;LEGSKAI FLUI;Longueur cheville;Uni;;;TOSCANE;SAHARA;Leggins skai
TOSCANE;PANTALON ETE;75430002;23;PL SIMPLE;Longueur longue;Uni;;;TOSCANE;SUNSHINE;Pantalon en lin
TOSCANE;PANTALON ETE;75430003;33;PC FRONCE;Longueur 7/8;Uni;;;TOSCANE;EPICES;Pantacourt en lin
TOSCANE;BIJOUX;75720012;14;3 GOUTTES;;;;;TOSCANE;;Ras du cou
TOSCANE;BIJOUX;75720027;36;ELEPHANT;;;;;TOSCANE;;Sautoir éléphant
TOSCANE;FOULARDS;75730003;12;JOLIE INDOU;;;;;TOSCANE;;Foulard
TOSCANE;TS BASIQUES;75090006;01;*BOLEFLAMME;;;;;TOSCANE;ESSE;Boléro
TOSCANE;T SHIRT MC;75130004;46;TWINNY;Longueur tunique;Manches courtes;Col rond;;TOSCANE;BLUE STORY;T-SHIRT 2EN1
TOSCANE;T SHIRT MC;75139001;01;VOLANT;Longueur normale;Manches courtes;Col rond;;T TOSCANE;FOLK CROISIERE;T-SHIRT MINI VOLANTS
TOSCANE;T SHIRT MC;75139001;64;VOLANT;Longueur normale;Manches courtes;Col rond;;T TOSCANE;GEO-FLORAL;T-SHIRT MINI VOLANTS
TOSCANE;CHEMISE ETE;75230014;02;KILIM;Longueur normale;Manches 3/4;Col carré;;TOSCANE;AZTEQUE;Tunique Brodée Sequins
TOSCANE;PANTALON;75410005;63;TREG COLOR;Longueur cheville;Uni;;;TOSCANE;AZTEQUE;Tregging jean
TOSCANE;PANTALON;75410022;41;TENDER;Longueur 7/8;Uni;;;TOSCANE;FOLK CROISIERE;Pantacourt fluide
TOSCANE;PANTALON;75410035;10;LEGSKAI FLUI;Longueur cheville;Uni;;;TOSCANE;GEO-FLORAL;Leggins skai
TOSCANE;PANTALON ETE;75430004;01;TREG COLOR;Longueur cheville;Uni;;;TOSCANE;AQUA VERDE;Tregging jean
TOSCANE;PANTALON ETE;75430007;13;*BLOUMA;Longueur courte;Uni;;;TOSCANE;TAJ MAHAL;Pantacourt confort
TOSCANE;ROBE ETE;75030006;13;ADELINA;Longueur normale;Manches bretelles;Col rond;;TOSCANE;TAJ MAHAL;ROBE VOLANT IMPRIMÉ
TOSCANE;CHEMISE ;75210015;10;INSIDEGEO;Longueur tunique;Manches longues;Col V;;TOSCANE;GEO-FLORAL;Tunique yoryou boutonnée
TOSCANE;CHEMISE ETE;75230013;02;CLARACLOU;Longueur tunique;Manches longues;Col mao;;TOSCANE;TAJ MAHAL;Clara avec clous
TOSCANE;CHEMISE ETE;75230056;34;*PUCAQUA;Longueur normale;Manches 3/4;Col rond;;TOSCANE;AQUA VERDE;Top imprimé 
TOSCANE;JUPE;75310003;10;SKAI FLUIDE;Longueur 3/4;;;;TOSCANE;AZTEQUE;Jupe skai
TOSCANE;T SHIRT ML;75110030;10;HIPHOP;Longueur normale;Manches 3/4;Col rond;;TOSCANE;ELEGANCE;T-SHIRT COTON RAYURES
TOSCANE;CHEMISE ;75210019;12;WASHED;Longueur normale;Manches 3/4;Col chemise;;TOSCANE;TAJ MAHAL;Chemise washed Gilet
TOSCANE;CHEMISE ;75210020;41;*CHARMFOLK;Longueur normale;Manches 3/4;Col rond;;TOSCANE;FOLK CROISIERE;Top imprimé ronds
TOSCANE;PANTALON;75410003;32;NEW PAGA PRE;Longueur 7/8;Uni;;;TOSCANE;EPICES;Pantacourt 
TOSCANE;FOULARDS;75730020;83;FLEUR;;;;;TOSCANE;;Foulard fleur
TOSCANE;AUTRES ACCESSOIRES;75700003;14;PC CLE SERPE;;;;;TOSCANE;;Porte-clés
TOSCANE;BIJOUX;75720016;83;PAMPILLE SAH;;;;;TOSCANE;;Ras du cou
TOSCANE;BIJOUX;75729004;42;BO PAMPILLES;;;;;T TOSCANE;;Boucles d'oreilles pampille
